date,anz,anzw,anzd,anzdiv,cba,cbaw,cbad,cbadiv,mqg,mqgw,mqgd,mqgdiv,nab,nabw,nabd,nabdiv,wbc,wbcw,wbcd,wbcdiv,aba,abaw,abad,abadiv,boq,boqw,boqd,boqdiv,ben,benw,bend,bendiv,banks,areit,asx,audusd,comm,dspread,tspread,bills,ivol
20121214,-0.121623714503194,67078393.45,657588000,0,0.617930362799868,99222038.8,708925000,0,-0.209930481686893,11117409.1752,138148000,0,0,57123118.8,760453000,0,0.038410085274343,80110406.45,648194000,0,-1.00434070229838,214665.66,2477310,0,-0.420038998074723,2167971.0979,39606000,0,-0.594513137016861,3371366.18,55904600,0,0.173072698610177,0.36791724970886,0.0068952609883155,-0.094831680885913,0.684252011276953,-1.00000000000002,5.49999999999997,2,12.773
20121217,-0.651208762554134,66642996.17,657588000,0,-0.601843652360934,98626642.2,708925000,0,-0.089678061789833,11107468.9796,138148000,0,-0.489005822552357,56844469.44,760453000,0,-0.927640311068068,79370641.25,648194000,0,-0.676265435004542,213220.1,2477310,0,1.25486078017385,2195330.5121,39606000,0,-1.20108294792152,3331135.08,55904600,0,-0.66979993743832,0.55609138369217,-0.212164792371006,0.00948721598358626,-0.0426679926222917,0.999999999999979,7.50000000000002,-4,12.338
20121218,0.0816285403789863,66697420.83,657588000,0,0.260971318529002,98884111,708925000,0,2.02102834995186,11334277.3082,138148000,0,0.489005822552357,57123118.8,760453000,0,0.232670899397824,79555582.55,648194000,0,0,213220.1,2477310,0,0.552260766867718,2207497.1139,39606000,0,1.20108294792152,3371366.18,55904600,0,0.268400812319669,-0.698081721151311,0.475743287387331,0,-0.0730015849429222,-0.999999999999979,0.999999999999979,2,12.566
20121219,0.529044666326328,67051181.12,657588000,0,-0.19574043682784,98691009.4,708925000,0,2.44252329733525,11614472.254,138148000,0,0.80967152993221,57587534.4,760453000,0,-0.0386780051499613,79524759,648194000,0,0,213220.1,2477310,0,0.274990858557445,2213580.4148,39606000,0,1.06838198750241,3407574.17,55904600,0,0.203831188388293,-0.147646697597992,0.490708814241536,-0.227941973516073,-0.13395067438271,0.999999999999979,0.0000000000000444089209850063,0.999999999999979,12.009
20121220,0.64718027089814,67486578.4,657588000,0,0.293164751595754,98980661.8,708925000,0,0.229494403837815,11641165.5626,138148000,0,0.322066413069066,57773300.64,760453000,0,0.656718750071761,80048759.35,648194000,0,0,213220.1,2477310,0,0.684513883867854,2258235.4704,39606000,0,0.117130706239355,3411597.28,55904600,0,0.470777412770573,1.65146790721078,0.353023487978099,-0.333349515791691,-0.249277138763215,0.0000000000000444089209850063,-3.90000000000001,0.4,11.497
20121221,0.60306291104002,67894763.35,657588000,0,0.793399163567798,99769160,708925000,0,-0.115157497724638,11627801.9494,138148000,0,0.240901497844348,57912625.32,760453000,0,0.7671945895666,80665230.35,648194000,0,2.51120793325192,218640.95,2477310,0,0.272368499192677,2264399.1867,39606000,0,-0.117130706239355,3407574.17,55904600,0,0.630314529647791,-0.183020456382366,-0.062744531130754,-0.296183276760797,0.695483816258147,-0.0000000000000444089209850063,-2.59999999999998,-0.4,10.948
20121224,0.080086084440012,67949188.01,657588000,0,0.530829056580195,100300189.4,708925000,0,-0.258396844686892,11597784.6964,138148000,0,-0.240901497844348,57773300.64,760453000,0,0,81224561.76,648194000,0,2.44817932585519,224681.8,2477310,0,0.136232254659063,2267496.6888,39606000,0,0.235438135284394,3415620.39,55904600,0,0.147187671988824,0.528640107218159,0.250796275350851,-0.441120776676883,0.0704211511592057,0.0000000000000444089209850063,0.499999999999945,1.00000000000002,12.809
20121225,0,67949188.01,657588000,0,0,100300189.4,708925000,0,0,11597784.6964,138148000,0,0,57773300.64,760453000,0,0,81224561.76,648194000,0,0,224681.8,2477310,0,0,2267496.6888,39606000,0,0,3415620.39,55904600,0,0,0,0,0,0,0,0,0,12.809
20121226,0,67949188.01,657588000,0,0,100300189.4,708925000,0,0,11597784.6964,138148000,0,0,57773300.64,760453000,0,0,81224561.76,648194000,0,0,224681.8,2477310,0,0,2267496.6888,39606000,0,0,3415620.39,55904600,0,0,0,0,0,0.510676094557194,-1.00000000000007,0,0,12.809
20121227,-0.24056539869548,68342752.17,657588000,0,-0.337501347964242,99962261.6,708925000,0,1.5695994796439,11781246.0766,138148000,0,0.281005573347137,58438039.7,760453000,0,-0.267886411006302,81007300.8,648194000,0,0.803917206502458,226493.75,2477310,0,0,2267496.6888,39606000,0,0.352775684701356,3427689.72,55904600,0,-0.174588712037682,-0.216936045676164,0.275194455632466,-0.462384023885588,-0.0366499468330339,0.0000000000000444089209850063,1.90000000000006,-0.900000000000034,12.809
20121228,0.360707468382415,68589675,657588000,0,0.209092140999978,100171455,708925000,0,0.508110214769353,11841314.5004,138148000,0,0.280157193239816,58601994.12,760453000,0,0.649195065568442,81534934.56,648194000,0,-0.160267246179391,226131.36,2477310,0,0.541784923629862,2279824.1214,39606000,0,0.351535551471116,3439759.05,55904600,0,0.373006647381047,0.154327944376931,0.500836018134443,0,-0.229235263076699,0,-0.900000000000034,-2.09999999999999,13.233
20121231,0.199752152012778,68726854.35,657588000,0,-0.112418687691118,100058812.4,708925000,0,-0.0280567871208781,11837956.6382,138148000,0,-0.0799387118167516,58555150,760453000,0,-0.879277712917848,80821077.12,648194000,0,-0.643649960323067,224681.8,2477310,0,-0.678017178288925,2264399.1867,39606000,0,-0.586143608226219,3419643.5,55904600,0,-0.246770848963251,-0.245225108739255,-0.479586689502298,0.260354035499232,-0.0135092603310127,0,-0.999999999999979,-4,13.284
20130101,0,68726854.35,657588000,0,0,100058812.4,708925000,0,0,11837956.6382,138148000,0,0,58555150,760453000,0,0,80821077.12,648194000,0,0,224681.8,2477310,0,0,2264399.1867,39606000,0,0,3419643.5,55904600,0,0,0,0,0,0,0,0,0,14.703
20130102,0.159583123519447,68836597.83,657588000,0,0.864694756317164,100927769.6,708925000,0,1.26036857887861,11988076.821,138148000,0,0.399116824478973,58789370.6,760453000,0,0.230082647349406,81007300.8,648194000,0,1.59993834379,228305.7,2477310,0,1.21752698498137,2292120.2661,39606000,0,1.05337640179162,3455851.49,55904600,0,0.465348448041603,1.31746293492601,1.21841423313267,0.805682470616521,-0.66178804445256,-2,16,-2.99999999999998,14.703
20130103,0.358048678945799,69083520.66,657588000,0,0.825519748964787,101764543.2,708925000,0,-0.30712043455674,11951377.7614,138148000,0,0.595885458979417,59140701.5,760453000,0,0.344227367729744,81286636.32,648194000,0,3.89202898740439,237365.45,2477310,0,0.802887246765494,2310611.415,39606000,0,1.50136522883884,3508151.92,55904600,0,0.564525669737392,-0.997560935920738,0.735547966127115,0.219476208144902,-0.961567070976166,0.999999999999979,-0.499999999999989,-4,13.02
20130104,0.31719281041056,69303007.62,657588000,0,0.0158823062617941,101780635,708925000,0,-0.307137232892973,11914678.7018,138148000,0,0.237375553449226,59281233.86,760453000,0,0.228859290211858,81472860,648194000,0,0,237365.45,2477310,0,0,2310611.415,39606000,0,0.912934395044562,3541357.6,55904600,0,0.187026402078061,-0.570869317837186,-0.357145504355039,-0.544804214914733,-0.0278559808640111,-1.99999999999996,7.50000000000002,0.999999999999979,12.296
20130107,0.592075682392057,69714545.67,657588000,0,-1.03287830611212,100734668,708925000,0,0.808034718451545,12011412.2674,138148000,0,-0.0395938054426281,59257811.8,760453000,0,0.114187216396289,81565971.84,648194000,0,-3.73328584344597,228668.09,2477310,0,1.45636876520028,2344496.2107,39606000,0,0.227885700049146,3549406.14,55904600,0,-0.165419540406297,-0.287196674397627,-0.129654839053472,0.363532400739764,-0.0908293158492057,-1.00000000000002,-0.300000000000011,-0.699999999999967,12.445
20130108,-0.94898843001463,69056084.79,657588000,0,-1.984292121357,98755376.6,708925000,0,-1.08815607031429,11881337.5044,138148000,0,-0.833470814690607,58765948.54,760453000,0,0,81565971.84,648194000,0,-0.794753480026067,226856.14,2477310,0,-0.791867927154222,2326036.3497,39606000,0,0.226105835498291,3557454.68,55904600,0,-0.995790968753241,-0.707085649927208,-0.575593541615049,0.0763650285297422,-0.0823731912832137,1.00000000000002,-3.69999999999999,2.69999999999997,13.166
20130109,-0.597738063282449,68644546.74,657588000,0,0.0487875101532254,98803652,708925000,0,0.642832151693362,11958025.6502,138148000,0,1.03092231611459,59374922.1,760453000,0,0.871467018668959,82279829.28,648194000,0,5.28915920670903,239177.4,2477310,0,0.132625593331337,2329102.5639,39606000,0,-0.113620595223196,3553430.41,55904600,0,0.303716243129237,1.454158251825,0.380649304860725,0.228745810759892,-0.664828658214223,1.00000000000002,-0.500000000000034,-1.49999999999997,12.918
20130110,0.518250827300726,69001213.05,657588000,0,0.341451575139651,99141579.8,708925000,0,1.30265036230774,12114827.6396,138148000,0,0.315089718224826,59562298.58,760453000,0,0.338820851013999,82559164.8,648194000,0,-1.37421448380373,235915.89,2477310,0,0,2329102.5639,39606000,0,-0.112485240275095,3549406.14,55904600,0,0.366852318846789,0.893214804856157,0.314262558553047,0.42749316991766,0.265462790262472,-1.00000000000002,1.00000000000002,3.49999999999997,12.02
