date,anz,cba,mqg,nab,wbc,banks,areit,asx,audusd,comm,dspread,tspread,bills,ivol
20061018,0.796904196,-1.561057615,2.207361069,-0.180971622,0.132699865,-0.135581738,-2.571409935,0.640904025,1.441947547,1.237903472,-1,3,7,11.73
20061025,1.638684211,1.963364263,3.357491787,1.30056386,2.486877058,1.515128479,0.764832183,0.748956901,0.89734041,1.602195352,-6,0.5,6.5,10.78
20061101,3.941463686,0.779234139,0.096874677,1.076753078,1.72355074,1.69188358,-0.963808832,1.189859306,1.654653085,-3.009211927,-1,-18,2.5,11.1
20061108,1.719624181,1.04245338,0.48807576,4.557950499,1.614522825,2.29317017,1.092847305,0.79128422,-0.297638524,2.764693266,-1,1,0,11.09
20061115,-3.9291404,0.476144357,2.279980415,-2.335212647,1.353674478,-0.036908555,-0.888463641,-0.276798528,-0.806770804,-0.565069087,3,-7,-1,10.5
20061122,-2.726835192,-1.602532095,-2.502293585,-2.054522176,-2.658181884,-1.676195904,5.255801673,0.471035271,0.871550232,-1.146791938,0,1,-1,9.9
20061129,0.902365588,-0.399513538,-2.188624854,1.684600195,1.250959881,0.689150485,-0.343254788,0.170526704,1.33798471,1.463722326,1,-2.5,1.5,11.62
20061206,-1.374396095,-1.721505617,0.204396888,-0.379206503,-2.406608331,-1.613861128,-2.573586028,0.261941258,0.636944829,-2.321302323,0,-3.5,0,11.27
20061213,1.19226118,1.594687478,1.844710622,0.519215244,0.808354484,0.930627354,0.368001871,0.400774821,0.050780755,-0.608322842,0,10.5,1.5,10.65
20061220,0.332934638,3.013128579,2.475134339,2.835783098,0.386090727,1.725216922,2.262067664,2.160704364,-0.394227,-1.045129006,1,14.5,0.5,10.3
20061227,1.035645024,0.916833273,2.804903795,1.046947311,1.543784979,1.049526317,3.563963739,0.869046402,0.089154944,0.04833541,0,3,0.5,11.26
20070103,-1.043159572,0.566509985,1.784600501,0.07934367,-0.610176048,-0.287312329,0.041515997,0.108340225,1.503597725,-3.936610949,8,3,2,11.56
20070110,-1.991797157,-1.544656835,-3.153504568,-2.040787581,-1.368122386,-1.896061167,-0.960690963,-2.299691476,-2.23189584,-0.192481936,-2,-1.5,0,11.91
20070117,0.663459547,0.470013211,3.023328095,1.008727523,0.679976956,0.633663844,1.091679805,2.241297804,0.486120952,-0.347288729,-1,-4.5,4.5,10.74
20070124,3.690240478,2.237753261,2.826033628,1.024436952,4.348514373,2.545338034,2.743417722,2.151001543,0.02551997,4.151255512,-2,5,-8,10.34
20070131,1.153391084,-0.239590748,0.034265968,0.129223254,0.569110474,0.324721542,2.356887967,0.079193644,-1.516933574,2.202384637,-2,9.5,1,10.96
20070207,2.591560708,2.448000227,1.041522642,1.673740248,1.98419208,2.12613993,2.014190077,2.249753286,0.645580034,-1.340468759,-1,-12.5,-1,10.65
20070214,-1.233738156,0.136322817,0.351076823,0.102538947,-0.147491314,-0.130201604,0.592572251,1.028160266,0.385356932,0.143287001,-1,5.5,-1.5,10.34
20070221,0.926207623,0.212890519,1.316972463,-1.343072054,0.361573306,-0.135202419,-0.319318203,0.043114346,0.931545051,1.822112694,-1,-4,-0.5,10.24
20070228,-1.309145252,-0.876629242,-4.978278967,-0.267821863,-0.306290903,-0.994141591,-2.926150173,-1.705186714,0.088871967,0.978474498,1,-8.5,-2.5,18.31
20070307,-0.601743046,0.339668074,2.239087992,-0.715536559,1.182204463,0.114476518,-1.312439777,0.152719267,-1.470144727,0.48868969,6,-4.5,1,15.96
20070314,-2.704273948,-2.893987939,-3.380120958,-1.531025064,-1.87473819,-2.320988395,-1.527925055,-1.374347501,0.705809796,-2.889924676,1,-4.5,1,18.13
20070321,2.526494323,1.911767045,2.165767727,1.890947309,2.358778761,2.475375062,-1.15196702,2.087888811,2.550321279,-1.272716253,2,4.5,13.5,13.27
20070328,1.247072722,0.522485754,2.538600765,0.079218805,0.356096798,0.492843148,-1.638567212,1.13000173,0.336009276,1.581145739,1,2.5,1,13.48
20070404,1.770779066,2.180172362,3.097313052,2.735602772,1.160971232,1.768192521,5.277942566,2.933054429,0.878229406,-0.016930776,-6,8.5,-4,13.46
20070411,1.114294855,0.391568831,3.924336952,2.546483577,0.770450235,1.273429549,0.70707901,0.89609755,1.527680184,-0.345341794,0,-1,2.5,12.68
20070418,3.725683783,4.01977311,0.283866752,4.225830204,4.318881805,3.982585142,0.363039191,1.40425575,1.421025839,-2.277794234,-8.8800000000000000E-14,3,3,12.14
20070425,-0.146837593,-0.281829051,0.928655572,-1.183555356,-1.457410463,-0.649898782,-1.756631736,-0.78068464,-1.360401405,1.477314374,-1,2,-13,13.12
20070502,-1.24056603,0.917651668,0.539641146,0.853405922,1.803200789,0.319177718,1.119623702,0.798681669,-0.03637025,0.393863065,-1,0,-1.5,13.51
20070509,-0.373505806,0.946217523,0.726142099,0.641703812,-1.449874571,-0.013026306,2.418309959,1.657252905,0.556228762,-0.785974337,-4,1.5,0.5,13.21
20070516,-3.571196349,-0.518468248,3.025057655,-3.176110116,1.767929287,-0.920518624,-1.095198784,-0.642967777,0.409146178,1.095728823,2,5,0,14.01
20070523,0.65817351,2.402803867,1.14796698,0.77741849,-3.90632782,0.851487662,-1.250464905,1.092595854,-1.317637679,-0.681289872,3,12.5,-2.5,13.06
20070530,-3.092509088,-0.272214096,-6.059431235,-1.211293446,-1.699194919,-1.533420622,-1.029286087,-1.772983347,-0.365720266,0.532349527,1,3,-0.5,13.53
20070606,1.740002491,-0.71133918,1.236369403,-2.865053801,0.013633182,-0.065816213,4.627388127,1.64240699,2.983859482,-0.980210038,0,4,5,13.63
20070613,-1.984537164,-1.512272732,-3.242472492,-2.15378757,-2.556944279,-2.104614765,-3.564657915,-2.44726038,-0.284900478,-0.633548566,-3,10.5,7.5,16.67
20070620,3.109432169,2.459604947,7.671793584,2.969232041,2.085589902,2.572316509,1.372744837,3.440965845,0.663509543,0.162513685,-2,-3.5,-5.5,12.85
20070627,-3.006745565,-1.314203824,-8.343900518,-3.082157728,-2.534819911,-2.583815002,-4.021698609,-3.167766617,-0.663509543,-1.530144394,-8.8800000000000000E-14,0,0,18.89
20070704,1.301202678,-0.054836981,2.255554225,1.170617957,3.143617078,1.228759712,0.901376,1.856231845,1.954152825,-1.737969556,2,-4.5,1.5,14.92
20070711,2.133278899,2.091448085,0.114090752,-0.759682159,1.54307558,0.905361388,-0.987536448,0.420589714,0.337503957,1.427250983,-1,-2.5,1,17.57
20070718,-0.422486966,0.179672764,4.406550182,-0.440698534,0.620543914,-0.166780183,-0.239454056,0.062898146,1.955883794,-1.926466857,-1,1,-1,15.63
20070725,-0.938271943,1.498018429,-4.317607081,-0.018714186,0.088599189,0.212739602,0.284312995,0.180387588,1.020185679,-2.293614117,2,-15,11.5,18.55
20070801,-5.664857387,-7.819942866,-16.51553752,-7.494254167,-3.446120647,-6.266506803,-5.566667846,-6.505155016,-4.769681825,4.388360259,11,-23.5,3,23.52
20070808,3.938904976,3.275585492,6.378783284,5.134685857,2.489141332,3.583119209,2.949312787,2.748968566,1.304442963,-2.623693521,-11,3,6.5,21.56
20070815,-3.47010222,-1.850350421,-16.22181616,-1.570109452,-3.924013906,-2.648090558,-2.04514561,-5.258568596,-3.299610991,3.943895258,-2,-32.5,21.5,27.68
20070822,4.310722215,5.360941025,11.6458702,3.366559525,4.792262129,4.307987541,4.176002887,4.023056053,-3.387242463,-0.520714901,-4,-2,-1,25.25
20070829,0.81264238,-0.368247476,-4.497584492,-0.804507604,0.656037482,-0.076298762,2.434799925,1.715484306,0.820491923,-0.086216036,-8.8800000000000000E-14,0,-1,26.3
20070905,0.017893466,1.646996591,0.835782038,1.447697984,2.17823272,1.247931535,3.048225635,2.868995011,1.96156835,0.776221406,-1,-6.5,16.5,22.78
20070912,-1.371414772,0.181285528,0.237699792,-3.077877944,-0.690517272,-1.34190391,-1.785635375,-0.480530097,1.458296407,1.520184986,3,-18,7,25.27
20070919,0.123776726,1.206570226,6.716333937,-0.929895428,2.297426024,0.582524358,1.841299542,2.213208815,1.966655021,-0.133320067,2,37.5,-23.5,20.35
20070926,1.305651444,1.014753302,4.106759159,2.184158294,1.353091747,1.385722167,1.548290547,2.03031322,2.410872445,-1.186819361,-4,9,8,18.6
20071003,5.272368876,2.640311051,8.237328843,5.008539765,4.308705049,4.09176132,-0.389880519,2.725704984,1.680711832,-1.805354949,-1,3,-4,18.49
20071010,3.089074979,1.456255583,1.211074768,2.061246216,2.801696217,2.400717044,0.19642477,1.175512856,1.197753167,-1.839562526,-4,8.5,1,16.12
20071017,-1.201873832,0.829961898,-4.742343779,-2.685893907,-3.680558247,-1.514321797,-1.048820821,-0.85863885,-1.649221203,2.597911029,1,0,-1,20.02
20071024,0.467722933,-1.08533607,-4.907297714,1.278094097,0.082357918,-0.114067991,0.707665975,-0.684918854,1.50446309,-1.784344845,2,-17,7,20.41
20071031,-3.212944084,4.744803531,5.161061326,4.706832556,6.293973728,2.965260899,-0.509806885,1.825911297,2.66095964,0.918053858,3,-2,6,21.07
20071107,-0.67984327,-1.226750781,-3.067151325,-0.202167967,-2.207495922,-0.361365139,-2.453319119,-0.819986253,1.721212888,-0.918691072,3,-8,10,21.39
20071114,-3.902960464,0.901085903,1.176093049,4.314061136,-3.805648864,0.383977082,-2.136373097,-1.239420921,-3.804393143,3.676404111,3,-9.5,3,24.1
20071121,-2.984934464,-5.533794017,-7.589338642,-8.165505429,-4.835588386,-4.849858529,-0.4838269,-3.166607679,-1.777278101,2.990324005,8,-24.5,3,24.88
20071128,-1.025008802,-0.587633482,-0.270621544,-4.572527351,1.183988844,-1.24662389,-2.512215936,-0.178611439,-1.236895202,-2.93376756,9,-6,4,26.28
20071205,0.89017192,3.208306018,3.699320169,-1.212406436,2.767810882,1.272910389,2.3207519,2.152793404,-0.595512525,-0.192390187,6,2.5,5.5,23.79
20071212,1.381875639,1.665664423,3.461120138,0.755786879,4.329416217,1.748913712,2.324689835,1.641899576,0.618346182,2.226373139,1,13,7,23.59
20071219,-4.454605118,-3.376365258,-9.177915237,-6.258974393,-6.255778237,-5.287851878,-10.65198951,-6.214700944,-1.518317642,1.978258925,-1,11.5,-0.5,22.64
20071226,1.648235949,-0.754691153,4.19808284,3.042386756,0.84359477,0.981231715,2.035402365,1.939175867,0.716021075,0.611780731,1,16.5,-9,18.6
20080102,1.189266675,1.214748987,-0.4596165,-0.889690602,0.30424149,0.254706225,-2.200774956,0.467557732,1.223781499,1.546465648,0,3,-5.5,23.085
20080109,-4.428759699,-3.390051526,-9.856736715,-5.078202618,-3.906874983,-4.170270657,-7.768900452,-4.236065628,0.272448801,0.123248468,3,-19.5,-2.5,26.079
20080116,-1.467283154,-7.486883421,-4.998234393,-2.317962377,-5.823839737,-4.545481941,-8.07711706,-4.674908566,0.271708534,-0.696066477,4,-13.5,0,27.431
20080123,-2.713351695,-5.595166242,-11.55577753,-6.840663835,-0.651892967,-4.366022289,-6.074234571,-7.08470227,-2.368125307,-2.115660194,1,-8.8800000000000000E-14,-0.5,33.186
20080130,3.105535914,-1.759968616,10.31059629,3.973057167,1.591901279,1.394889274,6.237153939,3.74263296,2.774308874,2.733393449,3,-7,15.5,36.716
20080206,-2.039399588,-0.922414532,-6.551121049,-2.635569209,-0.687027336,-1.731082641,-1.892142698,-0.166797718,0.852118622,-1.139910219,3,-10,12.5,37.185
20080213,-6.558656202,-4.961448107,-7.101982209,-7.428718148,-8.740677879,-7.013955882,3.033440203,-1.116268862,0.889191143,3.172900539,-2,-5.5,22,33.921
20080220,-7.750781874,-3.877685541,-7.465074024,-2.686594229,-3.392378491,-4.233155516,-0.621666497,-0.63928356,1.286368131,2.520904051,2,2,13.5,33.127
20080227,6.923647955,6.866598169,13.22022951,5.933185536,9.04923381,7.100763399,-1.187140548,5.126238603,2.118540107,0.897424148,1,-5.5,7,29.578
20080305,-9.874123299,-14.98857845,-21.18387658,-10.75694974,-8.921661757,-12.17592899,-7.634227584,-6.543991073,-1.032045282,3.631721566,4,-38,11.5,34.604
20080312,3.53905527,4.574617207,4.073996081,1.013173311,3.74873622,3.831434099,-3.042081915,-2.178311804,0.657011357,-0.492229837,2,-24.5,14,33.869
20080319,2.983142762,-4.449617575,1.61194038,5.113867255,3.242098903,1.707680243,2.65545313,0.668461758,0.107296148,-6.644491862,1,36.5,-34,32.052
20080326,6.2231704,7.487821541,5.574161333,1.946932846,3.382276313,4.858180895,4.060849114,1.82689143,-1.741620094,2.656011294,4,4,-2,29.732
20080402,-2.320741564,2.700491927,5.339540398,0.609379803,0.587214301,0.596625807,3.069599231,2.262555767,-0.93187102,-0.759005936,2,1.5,5.5,27.464
20080409,-11.49187016,-5.666913027,-2.94895567,-6.001870212,-7.177403447,-7.278225503,-0.967388108,0.33245952,2.426537641,2.002141062,8.8800000000000000E-14,-16.5,9.5,27.632
20080416,-1.073046434,0.453041783,4.867181018,-0.366945815,-2.822456942,-1.137630849,-1.822697585,-0.90383541,-0.323032476,0.78576507,2,10,-6,26.463
20080423,6.303039227,4.987417209,4.807463848,5.108254235,10.6827875,6.447688079,1.450531547,3.28377597,2.397685322,-1.002043295,-4,10.5,1.5,23.154
20080430,-0.472095861,1.48290114,4.356407028,0.781395215,-2.000228286,0.041991814,3.297227623,-1.018074816,-1.699095776,-2.313892253,-6,9.5,-6,24.637
20080507,1.92580887,-6.804032235,-4.199264349,1.068164846,1.322309893,-1.162309567,-3.13225837,1.31611663,1.340445602,2.23608518,-4,7.5,-0.5,23.78
20080514,1.979908859,7.049058518,7.171523234,10.08763756,0.747272023,7.528362717,-0.442616696,3.655120169,-0.870309038,1.634085198,4,-8.5,-1.5,23.191
20080521,-4.984304994,-5.438907329,-10.74023652,-0.575609323,-5.75050428,-3.494368443,-3.919196708,-0.720754431,2.172164695,-0.479193784,1,16.5,-10.5,25.284
20080528,-0.667585364,1.67677112,-4.428587248,-4.033789214,-5.7457231,-2.066961117,-2.16515978,-2.998685348,0.260430378,-1.061616275,4,13,5,26.41
20080604,-4.411723392,-3.885581831,-8.07231761,-8.560435285,-0.379198189,-3.674208112,-0.175743588,-0.922315276,-0.469264118,-2.088567064,-2,0.5,4,24.152
20080611,-0.215145093,2.817416029,4.305529677,-2.071169446,0.886018633,0.123066262,-2.652806587,-2.120555854,-1.283417574,7.272563687,1,6,6.5,26.982
20080618,-4.327190092,-5.272169313,-2.509710828,-4.159363768,-1.008193543,-3.657770278,-0.87387865,-0.439566496,-0.318133884,3.122981185,2,1,-6.5,25.324
20080625,-4.527871323,-4.272869416,-8.648834029,-0.551790762,-6.689428247,-4.33993729,-3.044799927,-3.575380284,1.601551459,-2.788417907,-1,-19.5,6.5,25.833
20080702,-1.592537848,3.209097614,-2.248963353,-5.028991897,-6.143498585,-2.623552305,-7.83827862,-2.767425801,0.333924969,3.54638145,5,14.5,-6,28.778
20080709,2.833494305,3.133635933,4.428597668,6.031738662,2.134400356,3.225837651,-3.258542716,-1.641164874,-0.878942563,-4.688740399,5,-21.5,-2,25.393
20080716,-3.703209154,-3.607346543,-4.902538929,-4.647874341,-1.19040444,-3.383132764,-11.57507159,-2.858604719,2.808329212,-3.227230828,1,-2.5,1.5,28.857
20080723,4.52183268,10.83575638,11.48930661,11.91452165,12.54994909,10.32371587,17.1001939,4.705556107,-1.016801242,-6.37272511,-2,15.5,-3,23.623
20080730,-15.87869106,-9.914942948,-1.126362998,-14.92734608,-4.813146765,-10.73418449,-2.567954514,-3.358230032,-2.18114569,1.990310689,-1,-19.5,2,26.512
20080806,11.2558263,8.218982358,0.520128391,2.247892479,9.462275327,7.345997459,2.939834772,0.657792611,-3.205505731,-1.923545378,8.8800000000000000E-14,15.5,-38.5,25.454
20080813,-5.569763353,0.455336702,4.951724202,-1.48517811,2.348218903,-0.151082553,1.706610525,-0.258690379,-5.866554413,3.72931819,1,-13,-7,25.509
20080820,-5.657825914,-3.365763782,-9.099181993,-5.810173433,-4.853018837,-4.75518418,-4.262098605,-0.208954195,0.748118814,-0.779635576,2,0.5,0,27.011
20080827,0.476076275,1.281678651,-16.87430263,-0.845661061,1.582913624,0.73847889,3.035698377,2.045481574,-1.595040751,2.962326231,6,-3.5,-10,24.682
20080903,4.537446816,4.048393493,9.568122299,5.812269475,6.716984286,5.193306456,8.678880116,1.449591874,-3.908557141,-3.28613188,-4,-0.5,-2,26.151
20080910,4.86130372,0.345691782,-4.827674923,-0.526611804,0.110288251,0.739912941,1.163574579,-3.009213317,-2.316421975,-1.433512741,7,-11.5,6.5,29.993
20080917,-9.430719215,-5.675763926,-24.67595996,-19.03015772,-5.134653511,-8.909687864,-8.48576546,-3.693299006,-0.93429518,1.825911602,7,-8.5,1.5,34.366
20080924,15.41987717,7.272123082,16.65100322,21.40571392,6.304268509,11.22245598,6.107948542,5.432445506,4.598511324,-3.339665863,1,-1,15,31.074
20081001,3.618006305,1.481832592,-4.298783107,0.536035536,-5.040323221,-0.528557114,-5.277315828,-3.818634355,-4.949564844,-0.467888423,16,14.5,-43,35.331
20081008,-12.54501303,0.644419523,-16.10576005,-5.251361332,-6.921257994,-5.621580994,-5.299110005,-8.822287469,-12.15107738,7.041069697,24,25.5,-74,43.003
20081015,6.973984921,-3.149824619,7.100347433,-2.459970461,4.765407839,1.512848678,-8.461127908,-2.01888405,-0.969082687,-11.68705469,23,79.5,-37.5,43.228
20081022,4.447783755,-4.344614328,-5.194223108,7.980695601,-2.786260194,0.54773848,-4.511951223,-3.399199827,-4.705888409,-4.586428402,61,-17.5,-6.5,49.202
20081029,-9.569948376,-3.86957856,-14.3996551,-10.48880949,-8.337479316,-8.057631812,-25.32020228,-7.766490057,-4.387879828,4.912538652,19,6.5,2,64.198
20081105,9.86428058,1.722039649,20.75282241,11.76407346,6.251777525,7.991509205,16.38407682,12.2100554,7.636836589,-6.384526966,-10,81,-68.5,41.753
20081112,-20.84397315,-15.53689886,-25.90745526,-26.02971029,-11.88604845,-15.80620828,-1.698599437,-9.503182384,-4.229430713,0.476737467,-13,6,-31,54.618
20081119,-10.63245817,-12.64750229,-6.585628494,-1.069833442,-15.99251882,-11.18491033,-7.564217029,-11.49691411,-2.393119268,-2.343668365,21,-0.5,-23.5,61.421
20081126,1.843631786,5.44216275,14.64809913,-0.366325155,2.295913031,2.400262632,0.443522434,1.223413804,0.263586477,2.433391862,28,-12,-10,51.853
20081203,0.963382661,-4.572794845,-5.032385625,-4.942390901,-0.441741725,-2.75860342,-6.08649201,-0.173251352,-0.061957871,-7.660626709,10,-31.5,3.5,50.739
20081210,0.110461599,-9.051256508,10.32325258,5.477627996,-0.631985659,-1.129645065,-1.133000538,2.988858267,2.463970394,-4.935831343,-4,15,-2.5,45.358
20081217,-3.050177854,2.254637963,-10.37714143,-1.244527447,-3.883487567,-1.681081438,-4.88301469,-1.928034511,5.571284107,-3.058209373,-11,-21,-12,50.977
20081224,8.372860737,-7.107696604,4.063778202,4.195692969,5.007714932,2.15769419,6.866368536,0.564439153,-3.196088425,-0.779491938,5,21.5,-26,43.091
20081231,2.958353498,6.246786354,1.314812944,3.891158776,2.972338271,3.728787908,-1.92058053,3.836249646,2.247941686,3.565076075,-4,-6,-4.5,41.917
20090107,0.563031634,0.172447816,16.043778,0.276563867,-0.428940236,-0.077561053,2.118520162,1.53084516,4.169920781,-1.194191493,-10,36,-9.5,42.103
20090114,0.042424716,-1.847434452,-9.55289922,-0.878490045,-0.548998045,-1.06190404,-5.171208866,-2.483546229,-6.965565709,1.846417511,-14,-17.5,-8.5,41.555
20090121,-15.00046166,-10.41076443,-16.97035216,-15.8238508,-10.72848652,-12.71013155,-7.493464421,-6.853151176,-3.028936442,1.331217427,-4,38,-29,44.538
20090128,0.511999361,2.696572599,1.918212252,2.515338462,3.906762305,2.280064496,-0.878039727,1.521694147,1.939454731,-2.856603645,-4,14,-16.5,39.579
20090204,0.724297427,10.35270629,-13.32747701,7.832252077,5.662809032,6.113803637,-11.37074175,-1.535950393,-2.846246466,1.579486588,-8,45.5,-20.5,41.174
20090211,-9.756291484,2.504813166,1.928637634,-3.732818418,-1.670539024,-2.531182089,4.179760185,1.082640577,1.136026955,-0.535475441,-17,1.5,-7,41.265
20090218,3.321376029,1.171219399,-3.843343916,-2.836866715,2.061996917,0.453285582,-12.09229087,-1.502956494,-2.457050129,-4.308777616,4,-8,-9.5,42.665
20090225,1.011956668,-0.102839074,-18.5017531,-4.358657752,-1.67100626,-1.608252727,-2.373516512,-2.011024728,1.87529711,1.035739158,2,8,11,39.517
20090304,-0.199212532,-6.598581542,-2.799328811,-0.53948623,-2.84410041,-3.133497902,-3.518588957,-4.653269441,-2.913205468,1.843192332,1,-6.5,15,39.618
20090311,5.676364747,4.79715941,2.366157053,-5.147568295,7.35688106,3.418047589,-4.241343153,2.809280701,1.44384178,-4.891399864,7,18,-20,34.9
20090318,12.00876095,13.36183575,21.78441171,16.52792469,5.187051442,10.99870751,16.75769513,6.104100985,2.9930866,2.204049253,-3,11.5,-8,33.761
20090325,9.210059841,7.87690043,5.316319317,6.156695756,10.21812334,8.427896469,-1.298011142,4.722335204,5.315153956,-0.702257102,17,0.5,8.5,33.89
20090401,-1.833202452,-2.142635646,10.62645438,-0.065084295,-0.883089053,-1.306022448,-0.712747363,-0.798902208,-1.313434484,-2.428130428,2,-5,-1.5,35.822
20090408,2.765749103,0.690677322,5.213841822,8.290455218,3.127590106,3.20788723,-0.382021565,1.116261189,2.468198189,0.323267955,4,14.5,0,36.923
20090415,4.301374026,3.90932612,11.45898382,-1.016744101,3.573220146,2.629631914,4.649541035,3.488455379,1.714488314,0.42600186,8.8800000000000000E-14,2,2,32.597
20090422,-3.682656409,0.632143176,-2.260599197,-2.999853988,-3.402683179,-2.36756266,-4.269321778,-2.13879559,-1.742841022,-1.548976666,-15,-4.5,-7,32.148
20090429,-5.827944832,-5.578950942,5.260830626,-2.526130614,-5.73444285,-4.938482749,2.861208866,0.742053851,1.043733029,-2.231055964,-16,11,0.5,30.6
20090506,7.885473858,4.282698435,7.792782482,6.427449245,5.85980881,5.65596404,1.036602999,4.557115993,3.434109773,4.745198906,-5,14.5,5.5,30.413
20090513,-5.608690722,1.978618682,1.111914851,-0.541042204,3.276257619,0.855981859,-4.01200019,-0.154679013,4.181932782,-1.006418465,-19,16.5,-1.5,30.706
20090520,-0.874021364,-1.480597694,-1.314991413,1.522961211,-4.394905781,-0.837223879,-0.549461873,-0.609451648,0.051995322,-1.169464598,-4,11,3.5,27.336
20090527,0.27761509,-2.999968365,-9.311036972,-1.128298103,-4.496329638,-2.593903199,4.4414371,-0.610408449,2.070680376,-1.039529404,-16,31,1,28.39
20090603,5.09392829,4.644215413,15.99645382,6.257029776,2.079738074,4.26312985,14.39574002,5.538938926,5.002594378,-0.667113323,-18,3,7,27.013
20090610,2.91255699,3.103520063,5.681657034,-4.229610769,3.310220194,2.099948559,-5.968336194,0.358377116,-2.104568071,4.034072504,-24,8,2.5,26.274
20090617,-2.088090032,-0.687666196,-7.147884717,-1.630138552,-0.840496523,-1.303128051,-3.367470109,-3.034287365,-1.721169952,0.658073201,-15,-11,-0.5,30.353
20090624,-2.632069159,-1.792957221,-1.47341573,-1.147961629,-1.884844481,-1.990301571,1.366875557,-2.30456151,0.113157741,-4.566932448,-3,14.5,-1,29.529
20090701,1.692183254,2.822390951,5.752845732,1.260824122,2.54112803,2.218823545,-1.349124474,1.745381586,0.987816723,-0.233325241,5,-4,-7.5,25.145
20090708,0.450487977,-2.203350302,-2.912691218,1.977023991,-2.758846173,-1.006703143,0.784753338,-2.775285745,-2.112488968,-5.944575401,-5,-13.5,-5.5,26.455
20090715,1.362971267,4.101380792,4.327353845,5.692190269,4.426762426,3.948839433,3.07331908,4.071321675,0.973766784,1.654570434,0,9,5,23.169
20090722,2.532687712,0.718814941,5.208437092,1.11780428,-0.581831089,0.807748629,0.974697866,3.601990074,2.5839947,1.75507279,-4,13.5,-2,23.858
20090729,1.429044132,2.025654072,8.216299641,-2.781600724,4.99545278,1.615190403,-0.165926579,1.810274214,1.085575093,-2.138918315,-17,-4.4400000000000000E-14,3,25.508
20090805,11.74526276,8.015650448,-0.335786293,10.61091202,5.991054886,8.593790557,3.09944689,2.898708318,2.041377324,8.245429843,-13,-5,7,27.124
20090812,2.024127789,4.721526616,5.057622441,1.765233539,5.659297031,3.637594049,7.041711362,1.947685899,-2.174913004,-1.114925256,-13,-9,4,26.449
20090819,1.129077112,1.664690004,0.759817923,3.766888983,0.998874895,1.784323077,-0.678972415,0.911108423,0.169923575,-1.693958966,2,-10.5,-2,26.442
20090826,0.972412653,-0.714548576,5.267485804,1.124735726,0.571628251,0.319625074,4.947055512,2.208740595,1.480616877,-1.012176911,2,-14.5,7,23.882
20090902,5.992366021,1.975163796,2.721510298,4.522493341,2.688691829,3.330298031,0.010031911,-0.048269934,-0.575196313,-2.764924414,-7,-6,8,27.539
20090909,4.810548141,2.474056465,0.859215896,1.346633735,0.101293644,1.87149495,0.947769473,2.036165553,3.309603565,-2.443584935,-5,0,0,25.63
20090916,2.901383554,3.682757326,3.005111807,1.500664979,1.24851066,2.325698839,5.210858818,2.848653614,0.243860076,2.767957533,3,-11,-2,23.719
20090923,3.331741572,3.252046247,11.89469765,4.190797292,3.107855698,3.367485491,1.294010923,1.801598298,1.565049205,-2.990013218,-9,19.5,-9,22.694
20090930,3.473075325,3.440213816,2.055341984,1.745787862,3.780462214,3.12925796,3.467927283,0.228551548,0.489778301,0.130890071,-1,-7,6.5,23.136
20091007,-2.141076853,-0.873485246,-4.707679209,-2.325051913,-2.762149125,-2.023305142,-1.376559083,-0.996171807,1.163526258,-1.084326955,2,-48,29.5,23.531
20091014,3.999723059,6.909870578,0.437183669,6.240813088,5.026858532,5.491238376,-1.033407086,2.850794756,2.539361374,1.084326955,2,3.5,16,21.177
20091021,-3.852322583,-0.987178875,-4.072179727,-2.177217695,-1.525100842,-1.954051204,1.945767938,0.158509188,1.03481126,3.477231228,-2,14.5,5,22.074
20091028,-1.979238182,-2.605650782,-5.748398878,-4.383452062,1.334721309,-1.936854475,-8.148983775,-3.222962413,-1.484743432,-2.505032279,-3,4,2,24.567
20091104,-2.604985325,-3.18055714,-5.678648081,-5.699428276,-3.372517571,-3.829193673,-2.827533181,-3.133660653,-0.706404704,1.487002428,1,-12.5,3,27.874
20091111,1.050171737,6.827765059,1.964159781,7.35660013,1.967021506,5.504788665,5.891424627,5.017960154,3.011355626,-3.188396625,-1,-0.5,7,23.231
20091118,-3.415105952,-5.033523947,-0.359228047,-5.54297512,-6.274423054,-4.626981838,0.080465485,-0.225256867,-0.193652562,1.944930208,0,-7,-5,21.769
20091125,0.269533651,0.534006328,-2.081962778,-0.532561857,-1.091023607,-0.291787852,-2.373357982,-0.34446167,-0.291183813,1.237345346,5,-12.5,5,20.069
20091202,-0.316598825,3.952768066,0.698000382,1.392582385,-0.318011146,1.323114018,-2.357743579,0.847459109,0.118732811,-0.693362365,2,-13,5.5,22.339
20091209,-2.661656535,-3.421598225,0.174148021,-2.860248457,-2.748818156,-2.995351476,-1.110497513,-2.648392418,-2.302464089,-1.582443825,-6,5,7.5,23.224
20091216,0.045280096,-0.360295223,-1.223807229,0.064428534,0.13659824,-0.167478551,-0.765220437,0.526744357,-0.731224175,4.776438609,-6,0.5,-1.5,18.864
20091223,1.06356509,0.624615343,-0.178767868,-5.712069199,4.568440435,0.403308122,4.488530642,1.773958539,-2.625059198,2.499933152,3,9,2,16.691
20091230,4.72235939,2.64402128,1.203174859,3.203327676,2.450315175,3.102241038,1.048213166,1.963410389,1.630470902,0.172425823,-3,0.5,14,17.202
20100106,-0.266639403,2.826141915,2.560107648,0.139082828,0.56176185,0.956842049,2.380034744,1.807123565,2.594092917,1.328582123,-1,9,-12.5,17.911
