date,wfc,wfcw,wfcd,wfcdiv,jpm,jpmw,jpmd,jpmdiv,boa,boaw,boad,boadiv,cit,citw,citd,citdiv,usb,usbw,usbd,usbdiv,pnc,pncw,pncd,pncdiv,bny,bnyw,bnyd,bnydiv,bbt,bbtw,bbtd,bbtdiv,ssc,sscw,sscd,sscdiv,sun,sunw,sund,sundiv,ntc,ntcw,ntcd,ntcdiv,mtb,mtbw,mtbd,mtbdiv,rfc,rfcw,rfcd,rfcdiv,key,keyw,keyd,keydiv,hun,hunw,hund,hundiv,com,comw,comd,comdiv,zio,ziow,ziod,ziodiv,puf,pufw,pufd,pufdiv,syn,synw,synd,syndiv,mkt
20000201,1.087762356,66410304063,1.96E+11,0,3.72524312,69075073750,3.83E+11,0,0,82691725000,5.88E+11,0,2.169299629,1.96399E+11,6.69E+11,0,0.281303969,16799106000,66479197000,0,0.519448527,14209625000,6.95E+10,0,0.613514147,30100268250,6.96E+10,0,1.32448978,9901555500,40281837000,0,2.387471723,13138111125,5.82E+10,0,-0.843043648,18897932813,87763106000,0,0.413244966,13475361250,26653500000,0,-2.338531747,3159002000,20612069000,0,0,5360923250,39649283000,0,-1.197643201,9281599500,7.70E+10,0,-1.459904942,4792151250,26854597000,0,-0.283300918,6891022500,35428688000,0,1.051551764,5108804250,18621062000,0,-1.522125781,1243832625,9956400000,0,0,5316314000,11320332000,0,1.223583591
20000202,-3.057055389,64049505000,1.96E+11,361304900,-1.655426893,67941005375,3.83E+11,0,-1.42956983,81518036000,5.88E+11,0,-2.059666246,1.92396E+11,6.69E+11,0,-1.129960071,16610352000,66479197000,0,-3.291893116,13749468750,6.95E+10,0,-2.476924053,29363870250,6.96E+10,0,-1.10255587,9792985813,40281837000,0,0.152084293,13158108250,5.82E+10,0,-2.247262858,18477978750,87763106000,0,-2.876065085,13093327813,26653500000,0,0.620769235,3178672000,20612069000,0,-1.558481479,5278022375,39649283000,0,-1.212116541,9169773000,7.70E+10,0,-0.58993671,4763962125,26854597000,0,-0.569015829,6851924500,35428688000,0,-1.900750349,5012613375,18621062000,0,-2.799523525,1209493688,9956400000,0,-1.993437597,5211386750,11320332000,0,0.30872296
20000203,-0.321014701,63844218125,1.96E+11,0,0.981467809,68611136688,3.83E+11,0,-2.787183597,79277357000,5.88E+11,0,-1.039382918,1.89867E+11,6.69E+11,539466400,-0.28450433,16563163500,66479197000,0,-2.576406139,13399750000,6.95E+10,0,-0.786787068,29133745875,6.96E+10,0,1.102500071,9901555500,40281837000,0,1.732603366,13388075188,5.82E+10,0,-2.409803938,18038026875,87763106000,0,-3.180031255,12683510125,26653500000,0,-0.948181063,3148675250,20612069000,0,0.261457901,5291839188,39649283000,0,-0.305365767,9141816375,7.70E+10,0,3.774077243,4947191438,26854597000,0,0.427086685,6881248000,35428688000,0,-1.179630361,4953830063,18621062000,0,0.941949692,1220940000,9956400000,0,0.668858148,5246362500,11320332000,0,1.547661693
20000204,-0.807148699,63331000938,1.96E+11,0,-1.743104173,67425519750,3.83E+11,0,-2.314580951,77463474000,5.88E+11,0,-2.813922032,1.84599E+11,6.69E+11,0,-2.890371686,16091278500,66479197000,0,-2.081922386,13123656250,6.95E+10,0,-4.194137079,27937099125,6.96E+10,0,-3.571837351,9554132500,40281837000,0,-3.495797156,12928141313,5.82E+10,0,-2.469236259,17598075000,87763106000,0,1.952317649,12933568375,26653500000,0,1.257065717,3188507000,20612069000,0,-1.844608781,5195121500,39649283000,0,-1.540911293,9002033250,7.70E+10,0,-3.18405735,4792151250,26854597000,0,-1.574835697,6773728500,35428688000,0,-4.636545615,4729384688,18621062000,0,2.16391751,1247648063,9956400000,0,-2.020270732,5141435250,11320332000,0,0.102347607
20000207,-0.977158683,62715140313,1.96E+11,0,0.533772894,67786359688,3.83E+11,0,-0.137794894,77356775000,5.88E+11,0,-0.687256205,1.83334E+11,6.69E+11,0,0,16091278500,66479197000,0,-0.986651437,12994812500,6.95E+10,0,0.820326106,28167223500,6.96E+10,0,-4.652049183,9119853750,40281837000,0,-0.932433683,12808158563,5.82E+10,0,-1.372982415,17358101250,87763106000,0,1.809528827,13169734500,26653500000,0,-0.74305382,3164903000,20612069000,0,-0.801100257,5153671063,39649283000,0,-0.62303685,8946120000,7.70E+10,0,-1.780456475,4707583875,26854597000,0,-2.040885101,6636885500,35428688000,0,-0.113063893,4724040750,18621062000,0,-2.476924053,1217124563,9956400000,0,-1.369839608,5071483750,11320332000,0,0.306828799
20000208,1.944962382,63946861563,1.96E+11,0,3.438306906,70157593563,3.83E+11,0,3.922071315,80451046000,5.88E+11,0,2.49725734,1.8797E+11,6.69E+11,0,1.744200007,16374409500,66479197000,0,2.102345042,13270906250,6.95E+10,0,2.73991904,28949646375,6.96E+10,0,-0.716863336,9054711938,40281837000,0,5.023863843,13468063688,5.82E+10,0,3.397814874,17958035625,87763106000,0,0.263352922,13204464813,26653500000,0,0.310318015,3174738000,20612069000,0,1.199180997,5215846719,39649283000,0,1.857638557,9113859750,7.70E+10,0,-2.118073645,4608921938,26854597000,0,0.733701813,6685758000,35428688000,0,4.96516977,4964517938,18621062000,0,-2.861863434,1182785625,9956400000,0,0.344206928,5088971625,11320332000,0,1.26437301
20000209,-2.766620434,62201923125,1.96E+11,0,-2.605243673,68353393875,3.83E+11,0,-2.280404705,78637163000,5.88E+11,0,-2.842725269,1.82702E+11,6.69E+11,0,-5.631112583,15477828000,66479197000,0,-2.244092454,12976406250,6.95E+10,0,-3.231350295,28029148875,6.96E+10,0,-0.480753771,9011284063,40281837000,0,-4.47892286,12878148500,5.82E+10,0,-3.859738746,17278110000,87763106000,0,-3.697212313,12725186500,26653500000,0,-0.590339077,3156051500,20612069000,0,1.446487741,5291839188,39649283000,0,-4.389441792,8722467000,7.70E+10,0,1.517527091,4679394750,26854597000,0,-1.918893564,6558689500,35428688000,0,-5.191664653,4713352875,18621062000,0,0.322080763,1186601063,9956400000,0,-2.787594903,4949068625,11320332000,0,-1.733335845
20000210,-3.015306878,60354341250,1.96E+11,0,0.301245799,68559588125,3.83E+11,0,-2.611812816,76609882000,5.88E+11,0,-0.926983244,1.81016E+11,6.69E+11,0,-1.536138423,15241885500,66479197000,0,-3.170327999,12571468750,6.95E+10,0,-4.191738591,26878527000,6.96E+10,0,-2.686361752,8772430750,40281837000,0,-1.722856304,12658180125,5.82E+10,0,-1.398635465,17038136250,87763106000,0,0.10914042,12739078625,26653500000,0,-0.031204868,3155068000,20612069000,0,-0.52356823,5264205563,39649283000,0,-3.922119315,8386987500,7.70E+10,0,3.259593306,4834434938,26854597000,0,-3.951867754,6304552500,35428688000,0,-0.340679655,4697321063,18621062000,0,-1.620763702,1167523875,9956400000,0,-2.867626179,4809165625,11320332000,0,0.647201128
20000211,3.015280055,62201923125,1.96E+11,0,-0.603316298,68147199625,3.83E+11,0,0.693986335,77143377000,5.88E+11,0,0.580412344,1.8207E+11,6.69E+11,0,-1.246132075,15053131500,66479197000,0,-1.326458694,12405812500,6.95E+10,0,0.852555396,27108651375,6.96E+10,0,0.493778903,8815858625,40281837000,0,-0.713438934,12568193063,5.82E+10,0,0.23442501,17078131875,87763106000,0,-2.596109177,12412613688,26653500000,0,-0.24971152,3147200000,20612069000,0,-0.790516363,5222755125,39649283000,0,-0.333856682,8359030875,7.70E+10,0,-0.291925689,4820340375,26854597000,0,0.154879999,6314327000,35428688000,0,-0.456138733,4675945313,18621062000,0,-0.655745318,1159893000,9956400000,0,0.724667928,4844141375,11320332000,0,-1.748497513
20000214,-0.165136275,62099279688,1.96E+11,0,-4.4073107,65208931563,3.83E+11,0,-2.096524287,75542892000,5.88E+11,0,0,1.8207E+11,6.69E+11,0,-3.509156981,14534058000,66479197000,0,-1.193999893,12258562500,6.95E+10,0,-2.188473338,26521837901,6.96E+10,0,-1.488828249,8685575000,40281837000,0,0.238415564,12598188750,5.82E+10,0,-1.415166411,16838158125,87763106000,0,-1.2954549,12252854250,26653500000,0,0,3147200000,20612069000,0,-1.600032522,5139854250,39649283000,0,-2.712045742,8135377875,7.70E+10,0,-1.250486089,4760439612,26854597000,0,-1.402996124,6226356500,35428688000,0,-1.033926648,4627849875,18621062000,0,-1.658375343,1140815813,9956400000,0,-1.454527144,4774189875,11320332000,0,0.267242589
