date,anz,anzw,anzd,anzdiv,cba,cbaw,cbad,cbadiv,mqg,mqgw,mqgd,mqgdiv,nab,nabw,nabd,nabdiv,wbc,wbcw,wbcd,wbcdiv,aba,abaw,abad,abadiv,boq,boqw,boqd,boqdiv,ben,benw,bend,bendiv,banks,areit,asx,audusd,comm,dspread,tspread,bills,ivol
20000421,0,"17,305,585.3446",162818000,0,0,"23,682,713.903",199300000,0,0,"4,149,072.8325",26731220,0,0,"35,792,412.8",323784000,0,0,"19,895,254.217",158556000,0,0,"67,255.6416",884779,0,0,"275,328.9242",3500202,0,0,"391,574.0554",4613436,0,0,0,0,0,0,0,0,0,25.85
20000424,0,"17,305,585.3446",162818000,0,0,"23,682,713.903",199300000,0,0,"4,149,072.8325",26731220,0,0,"35,792,412.8",323784000,0,0,"19,895,254.217",158556000,0,0,"67,255.6416",884779,0,0,"275,328.9242",3500202,0,0,"391,574.0554",4613436,0,0,0,0,0,-0.0203076611349218,1.99999999999996,0,0,25.85
20000425,0,"17,305,585.3446",162818000,0,0,"23,682,713.903",199300000,0,0,"4,149,072.8325",26731220,0,0,"35,792,412.8",323784000,0,0,"19,895,254.217",158556000,0,0,"67,255.6416",884779,0,0,"275,328.9242",3500202,0,0,"391,574.0554",4613436,0,0,0,0,0,0.0705513950475023,0,0,0,27.37
20000426,1.84730736788055,"17,628,223.0142",162818000,0,2.00787874322792,"24,163,253.8",199300000,0,-1.1842385314961,"4,100,239.4625",26731220,0,0.416606703433509,"35,941,859.2",323784000,0,1.83572681307735,"20,263,854.65",158556000,0,0,"67,255.6416",884779,0,0,"275,328.9242",3500202,0,0,"391,574.0554",4613436,0,1.30133302118765,-0.796855556677123,1.53982699771582,-1.29948668563677,0.107000966117976,0,-3.00000000000002,12,25.24
20000427,-0.341670438223218,"17,568,111.8134",162818000,0,-0.338395602164177,"24,081,498.43",199300000,0,-2.70520795433562,"3,990,792.4425",26731220,0,-1.67720623311247,"35,344,073.6",323784000,0,0.631277754180282,"20,392,222.96",158556000,0,0,"67,255.6416",884779,0,-0.395910060019045,"274,243.6587",3500202,0,0.19748428691031,"392,354.9476",4613436,0,-0.628995329345905,-0.19963788627777,-0.35198408321282,0.254474647462333,0.161552150886735,2.00000000000005,-4.99999999999998,5.99999999999996,26.97
20000428,-1.16729039708332,"17,364,163.0964",162818000,0,-1.63530630408211,"23,690,889.44",199300000,0,-0.423713698407635,"3,973,943.9025",26731220,0,-0.806642609779651,"35,060,125.44",323784000,0,-1.72339194571451,"20,043,794.69",158556000,0,0,"67,255.6416",884779,0,0.199063190660098,"274,783.3583",3500202,0,0.790315325293722,"395,470.6286",4613436,0,-0.950635734915295,0.639981344722251,0.304230224026192,0.11853358427899,0.699906544779605,1.99999999999996,-6.00000000000005,6.00000000000005,26.19
20000501,-3.43662917580723,"16,777,618.8539",162818000,0,-0.0270556993056559,"23,684,530.689",199300000,0,-0.425516673551396,"3,957,112.485",26731220,0,0.132152822902576,"35,106,453.824",323784000,0,-4.01356432736657,"19,255,246.5",158556000,0,-2.98160196442137,"65,277.1836",884779,0,0.589381947322032,"276,414.1897",3500202,0,-0.593220270273687,"393,135.8398",4613436,0,-1.45818347695368,0.167174911839929,-0.445110290820416,-1.72403348410426,1.94471721573644,0.999999999999979,1.00000000000007,5.99999999999996,26.2
20000502,1.21637691652516,"16,982,947.675",162818000,0,-0.279528976329679,23618218,199300000,0,3.71795493080427,"4,106,968.605",26731220,0,2.35169601998955,"35,941,859.2",323784000,0,1.88719469386793,"19,622,013.1",158556000,0,0,"65,277.1836",884779,0,-0.392535077963085,"275,328.9242",3500202,0,-0.993706152933971,"389,239.2666",4613436,0,1.3028549203538,-0.452405105419018,0.934769433444949,0.635031740153691,0.908557522696896,8.88178419700125e-14,4,-0.999999999999979,25.88
20000503,-1.56674708095217,"16,718,887.7572",162818000,0,-1.16066575321181,"23,345,700.1",199300000,0,-0.122612379976594,"4,101,917.4675",26731220,0,-0.550262200634322,"35,744,589.952",323784000,0,-0.939372080748502,"19,438,629.8",158556000,0,0,"65,277.1836",884779,0,-0.791558449526431,"273,158.3932",3500202,0,0,"389,239.2666",4613436,0,-0.897727575759966,-0.0384798053829627,-0.742971366175205,0.936575598764189,-1.63116798856553,0,4,0,28.5
20000504,-0.351428395654274,"16,660,310.0054",162818000,0,-0.390868659251442,"23,254,860.8",199300000,0,-2.53616039064033,"3,999,216.7125",26731220,0,-1.19453132047287,"35,320,162.176",323784000,0,-1.61650039786245,"19,126,878.19",158556000,0,0,"65,277.1836",884779,0,0.395648389507386,"274,243.6587",3500202,0,0,"389,239.2666",4613436,0,-0.897331678505608,-0.14758182827137,-1.74515633988364,-0.254561019943367,0.733944618886895,3.99999999999991,6.99999999999994,-0.999999999999979,31.63
20000505,2.44343487388594,"17,072,347.7517",162818000,0,2.70594224010487,"23,892,552.686",199300000,0,2.46637251886463,"4,099,058.01",26731220,0,3.47608722172286,"36,569,534.08",323784000,0,4.86531073492973,"20,080,471.35",158556000,0,-3.07940884894462,"63,300.714",884779,0,0.199063190660098,"274,783.3583",3500202,0,2.95617403361019,"400,921.0984",4613436,0,3.26266780220088,0.763244232379101,1.73630588073461,0.862876515283928,-1.15627132312461,-1.00000000000007,-1.99999999999996,-1.00000000000007,30.77
20000508,1.69499286200256,"17,364,163.0964",162818000,0,0.488688627911049,"24,009,735.383",199300000,0,0.355649915894762,"4,113,714.87",26731220,0,0.562442101795213,"36,775,770.112",323784000,0,2.70271518655756,"20,630,621.25",158556000,0,3.07940884894462,"65,277.1836",884779,0,0,"274,783.3583",3500202,0,-2.55492228179373,"394,457.472",4613436,0,0.950564810518273,0.216691299078775,-0.0314288893092041,-1.10105287830305,3.26458929833127,-0.999999999999979,-1.00000000000007,1.00000000000007,27.53
20000509,0.924882026605722,"17,525,481.9312",162818000,0,3.41801491848548,"24,844,548.55",199300000,0,-0.739147931762041,"4,083,408.045",26731220,0,-0.664581692947053,"36,532,172.48",323784000,0,2.06738264398529,"21,061,572.005",158556000,0,2.98160196442137,"67,255.6416",884779,0,0,"274,783.3583",3500202,0,-0.202581910190602,"393,669.2736",4613436,0,1.10965215624006,-0.533292839318733,-0.647169447752916,-0.958419111142095,0.108017409019379,1.00000000000016,-2.99999999999994,1.99999999999996,28.2
20000510,-1.43291583319076,"17,276,296.4687",162818000,0,-0.231072550825306,"24,787,319.791",199300000,0,-2.29282629122567,"3,990,792.4425",26731220,0,-0.595039782688289,"36,315,475.2",323784000,0,-0.104599894058666,"21,039,566.009",158556000,0,0,"67,255.6416",884779,0,0.196846869358946,"275,328.9242",3500202,0,-1.20234970602286,"388,956.0064",4613436,0,-0.637886403215937,-0.274926482337712,-1.38321603119902,0.154652492375706,1.02515821935789,0,0,-0.999999999999979,28.93
20000511,-1.88513210718479,"16,953,658.7991",162818000,0,-1.80014335186574,"24,344,932.4",199300000,0,-1.70321935886628,"3,923,432.5275",26731220,0,-0.581839457048083,"36,109,974.12",323784000,0,-0.81374732916446,"20,869,019.54",158556000,0,-2.98160196442137,"65,277.1836",884779,0,-0.99181020893937,"272,612.8273",3500202,0,0.200671881675696,"389,736.2432",4613436,0,-1.00600725336886,-0.231503153332824,-1.55331443523643,-0.758362821009884,0.960906765070835,1.99999999999996,-10.9999999999999,-2.00000000000005,29.87
20000512,0,"16,953,658.7991",162818000,0,-0.749608889465492,"24,163,253.8",199300000,0,1.70569194407788,"3,990,946.545",26731220,0,0.417118656135429,"36,260,936.8",323784000,0,1.04873460080839,"21,089,079.5",158556000,0,0,"65,277.1836",884779,0,0.398271626099156,"273,698.0928",3500202,0,-1.21893910695787,"385,022.976",4613436,0,0.266362375696616,0.615837152144039,1.27325063642569,0.345423486808749,0.661644368905012,0.999999999999979,1.99999999999996,2.00000000000005,27.76
