date,cba,cbaw,cbad,cbadiv,wbc,wbcw,wbcd,wbcdiv,anz,anzw,anzd,anzdiv,nab,nabw,nabd,nabdiv,mqg,mqgw,mqgd,mqgdiv,ben,benw,bend,bendiv,boq,boqw,boqd,boqdiv,aba,abaw,abad,abadiv,mkt
20100301,0.978330569,83091604874,6.11E+11,0,1.519205174,78430505553,5.78E+11,0,1.926011836,59754932580,4.98E+11,0,0.665980574,51540239353,6.46E+11,0,1.62207361,15146655909,1.34E+11,0,1.853704938,3432518600,48393900000,0,2.812227445,2278536086,3.64E+10,0,1.801960803,354368000,2560859000,0,1.269835674
20100302,0.859325926,83808882644,6.11E+11,0,0.751034398,79021622962,5.78E+11,0,1.012195677,60362867460,4.98E+11,0,-0.038958006,51520104046,6.46E+11,0,0.368815432,15202604833,1.34E+11,0,-0.511329207,3415005750,48393900000,0,-0.718422461,2262226520,3.64E+10,0,-1.349185632,349622000,2560859000,0,0.391142952
20100303,0.399823802,84144583984,6.11E+11,0,0.967910299,79790432765,5.78E+11,0,0.209620411,60489520560,4.98E+11,0,2.316678532,52727586614,6.46E+11,0,0.926908012,15344201479,1.34E+11,0,0.307654853,3425728620,48393900000,0,2.579114099,2321338024,3.64E+10,0,0.901476603,352786000,2560859000,0,0.82184397
20100304,-0.308940501,83885136559,6.11E+11,0,-0.185397727,79642504592,5.78E+11,0,-0.883277874,59957577540,4.98E+11,0,1.703007015,53633251528,6.46E+11,0,1.406740706,15561535089,1.34E+11,0,0.915979101,3457253730,48393900000,0,-0.970254081,2298901696,3.64E+10,0,-1.445877311,347723600,2560859000,0,0.337594007
20100305,0.236543955,84083519480,6.11E+11,0,-0.707707321,79080906898,5.78E+11,0,0.673657463,60362867460,4.98E+11,0,-0.564452648,53331433873,6.46E+11,0,1.678613883,16270210718,1.34E+11,0,0.302576161,3467762100,48393900000,0,0.794306893,2317260632,3.64E+10,0,-0.638557258,335384000,2560859000,10124800,0.365870087
20100308,-0.509442026,83656221386,6.11E+11,0,0.298551897,79317234964,5.78E+11,0,-0.125983487,60286875600,4.98E+11,0,-0.643612173,52989133654,6.46E+11,0,3.053049917,16774631452,1.34E+11,0,-1.628517496,3411717460,48393900000,0,0.701423058,2333548851,3.64E+10,0,-0.472755168,333802000,2560859000,0,0.848438419
20100309,0.708702772,84251370150,6.11E+11,0,0.520413261,79731255542,5.78E+11,0,0.084054335,60337536840,4.98E+11,0,2.030184507,54076016331,6.46E+11,0,-1.463835341,16530906700,1.34E+11,0,2.031870829,3481773260,48393900000,0,0.435454672,2343753004,3.64E+10,0,0,333802000,2560859000,0,0.27511492
20100310,0.865561123,84983837332,6.11E+11,0,1.326071321,80795624765,5.78E+11,0,0.502467942,60641504280,4.98E+11,0,-0.260905196,53935069182,6.46E+11,0,0.44912323,16605366677,1.34E+11,0,-1.827360627,3418723040,48393900000,0,-2.020239287,2296873674,3.64E+10,0,0,333802000,2560859000,0,-0.001470135
20100311,0.197543098,85151688001,6.11E+11,0,-1.214716966,79820918404,5.78E+11,0,0.500050289,60945471720,4.98E+11,0,-0.186698393,53834604598,6.46E+11,0,0.710987151,16723855462,1.34E+11,0,-0.10220282,3415220250,48393900000,0,-0.622976362,2282613478,3.64E+10,0,1.411612952,338548000,2560859000,0,-0.114854924
20100312,0.143316573,85274372797,6.11E+11,0,-0.371111957,79525355926,5.78E+11,0,0.827806602,61452084120,4.98E+11,0,0.55919214,54136422252,6.46E+11,0,0.726153968,16845752262,1.34E+11,0,-0.513957226,3397706300,48393900000,0,1.065893432,2307056480,3.64E+10,0,0,338548000,2560859000,0,0.097035169
20100315,-0.502705294,84847071918,6.11E+11,0,-1.008880747,78727069354,5.78E+11,0,-0.994212353,60844149240,4.98E+11,0,-0.260613839,53995475103,6.46E+11,0,-1.763719674,16551217096,1.34E+11,0,-0.310196935,3387197930,48393900000,0,-0.265410131,2300951066,3.64E+10,0,0,338548000,2560859000,0,-0.69177328
20100316,0.143832192,84969201720,6.11E+11,0,1.045998755,79554822880,5.78E+11,0,0.539762261,61173447300,4.98E+11,0,-0.298578301,53874202574,6.46E+11,0,-0.512523055,16466567496,1.34E+11,0,0.310196935,3397706300,48393900000,0,0.969400393,2323366046,3.64E+10,0,0,338548000,2560859000,0,0.280036023
20100317,0.822947191,85671141225,6.11E+11,0,1.585353758,80826068946,5.78E+11,0,1.886801371,62343922360,4.98E+11,0,0.298578301,54035216883,6.46E+11,0,1.489858868,16713700264,1.34E+11,0,1.838551659,3460756520,48393900000,0,0,2323366046,3.64E+10,0,0,338548000,2560859000,0,1.15893502
20100318,0.833565407,86388270241,6.11E+11,0,-0.146434255,80709503293,5.78E+11,0,1.091156235,63027906880,4.98E+11,0,-0.298578301,53874227974,6.46E+11,0,0.585116352,16811878652,1.34E+11,0,1.20762947,3502790000,48393900000,0,0.699583363,2339675612,3.64E+10,0,-3.809506077,325892000,2560859000,0,0.207262179
20100319,-0.708959636,85777928087,6.11E+11,0,0.475075239,81093771896,5.78E+11,0,0.920190384,63610560360,4.98E+11,0,0.55919214,54176267772,6.46E+11,0,-0.484232239,16730637068,1.34E+11,0,0.298648341,3513298370,48393900000,0,0.086912031,2341703634,3.64E+10,0,0,325892000,2560859000,0,0.18735562
20100322,-0.821918166,85075988582,6.11E+11,0,-1.173526535,80147834157,5.78E+11,0,-1.646272687,62571917200,4.98E+11,0,-0.708886467,53793627466,6.46E+11,0,-0.405718199,16662924274,1.34E+11,0,-0.901308797,3481773260,48393900000,0,-0.435833796,2331520829,3.64E+10,0,0,325892000,2560859000,0,-0.804954373
20100323,1.689838013,86525742983,6.11E+11,0,1.355615214,81241704890,5.78E+11,0,2.991272173,64471874200,4.98E+11,0,2.404408128,55102537294,6.46E+11,0,1.232407218,16869436249,1.34E+11,0,0.501581831,3499287210,48393900000,0,1.474963576,2366167984,3.64E+10,0,0,325892000,2560859000,0,0.918047499
20100324,0.895524373,87303936900,6.11E+11,0,1.013807037,82069474824,5.78E+11,0,-0.314867917,64269212120,4.98E+11,0,0.036589427,55122899528,6.46E+11,0,0.160341476,16896528252,1.34E+11,0,1.589409457,3555331850,48393900000,0,1.792393083,2408969922,3.64E+10,0,0,325892000,2560859000,0,0.343839415
20100325,-0.017534765,87288747389,6.11E+11,0,0.107973055,82158175090,5.78E+11,0,-0.078872133,64218546600,4.98E+11,0,0.510169628,55404789199,6.46E+11,0,-0.502798257,16811878652,1.34E+11,0,-1.889255761,3488778840,48393900000,0,-0.593901865,2394709725,3.64E+10,0,0,325892000,2560859000,0,-0.11058961
20100326,0.296913462,87548196505,6.11E+11,0,0.681312345,82719844225,5.78E+11,0,0.39374005,64471874200,4.98E+11,0,0.290409714,55565778109,6.46E+11,0,0.48267286,16893120236,1.34E+11,0,0.500573508,3506292790,48393900000,0,0.170261536,2398787117,3.64E+10,0,0,325892000,2560859000,0,0.242476907
20100329,-0.577124071,87044487784,6.11E+11,0,0.285552338,82956179834,5.78E+11,0,-0.078624083,64421208680,4.98E+11,0,0.397932797,55787429506,6.46E+11,0,-0.825525886,16754321056,1.34E+11,0,-0.099648581,3502790000,48393900000,0,0.339155743,2406920552,3.64E+10,0,0,325892000,2560859000,0,0.012947969
20100330,-0.474403097,86632529845,6.11E+11,0,0.213630416,83133580366,5.78E+11,0,0.078624083,64471874200,4.98E+11,0,0,55787429506,6.46E+11,0,-1.670194821,16476722694,1.34E+11,0,-1.106770818,3464259310,48393900000,0,0.253738785,2413047314,3.64E+10,0,0.966068004,329056000,2560859000,0,0.39779443
20100331,-0.849023675,85900057890,6.11E+11,0,-1.000763088,82305810432,5.78E+11,0,-0.354341021,64243879360,4.98E+11,0,-0.651952557,55424939326,6.46E+11,0,-2.961031437,15996020372,1.34E+11,0,1.106770818,3502790000,48393900000,0,-0.423423358,2402843161,3.64E+10,0,0.383829056,330321600,2560859000,0,-0.843003556
20100401,0.884355701,86663062296,6.11E+11,0,0.322748371,82571994454,5.78E+11,0,-0.276344426,64066550040,4.98E+11,0,0.471257962,55686678871,6.46E+11,0,-0.297211103,15948617974,1.45E+11,0,0.498575587,3520303950,48393900000,0,-0.937182849,2380428181,3.64E+10,0,-0.383829056,329056000,2560859000,0,0.666221937
20100402,0,86663062296,6.11E+11,0,0,82571994454,5.78E+11,0,0,64066550040,4.98E+11,0,0,55686678871,6.46E+11,0,0,15948617974,1.45E+11,0,0,3520303950,48393900000,0,0,2380428181,3.64E+10,0,0,329056000,2560859000,0,0
20100405,0,86663062296,6.11E+11,0,0,82571994454,5.78E+11,0,0,64066550040,4.98E+11,0,0,55686678871,6.46E+11,0,0,15948617974,1.45E+11,0,0,3520303950,48393900000,0,0,2380428181,3.64E+10,0,0,329056000,2560859000,0,0
20100406,0.78902134,87349658861,6.11E+11,0,1.139268298,83518230798,5.78E+11,0,0.630685447,64471874200,4.98E+11,0,1.043338024,56270820447,6.46E+11,0,2.245937162,16310831510,1.45E+11,0,-0.100575672,3557965160,48393900000,0,1.444876786,2415075336,3.64E+10,0,2.187164308,336333200,2560859000,0,0.932264444
20100407,0.401105382,88525071175,6.11E+11,0,-0.603623139,83015496232,5.78E+11,0,0.235457472,64623870760,4.98E+11,0,0.214586819,56391509102,6.46E+11,0,2.196600859,16673079472,1.45E+11,0,0.298783935,3568596530,48393900000,0,1.673608917,2455849252,3.64E+10,0,0.656273765,338548000,2560859000,0,0.145364921
20100408,0.797416227,89233608745,6.11E+11,0,-1.074067944,82133983504,5.78E+11,0,-1.302043984,63787889680,4.98E+11,0,-1.402743136,55606078363,6.46E+11,0,-0.162492529,16645987469,1.45E+11,0,-0.099055023,3565052740,48393900000,0,-1.168479498,2427307510,3.64E+10,0,-0.656273765,336333200,2560859000,0,-0.464698324
20100409,0.361836629,89557135517,6.11E+11,0,-0.216355018,81956570933,5.78E+11,0,-0.119224944,63711891400,4.98E+11,0,-0.036203398,55585928236,6.46E+11,0,0.406128543,16713700264,1.45E+11,0,-0.199728911,3557965160,48393900000,0,0.752941944,2445645099,3.64E+10,0,0.56278365,338231600,2560859000,0,0.205995233
20100412,0.446075135,89957633475,6.11E+11,0,0.432029431,82311396076,5.78E+11,0,0.831470435,64243879360,4.98E+11,0,0.181021692,55686678871,6.46E+11,0,0.161834472,16740792266,1.45E+11,0,0.298783935,3568596530,48393900000,0,0.498830063,2457877274,3.64E+10,0,1.485453609,343294000,2560859000,0,0.731899632
20100413,-0.532376166,89480164332,6.11E+11,0,-0.32379341,82045277218,5.78E+11,0,0.236381704,64395875920,4.98E+11,0,-0.362371666,55485177601,6.46E+11,0,1.106254096,16926993846,1.45E+11,0,-1.500247585,3515439680,48393900000,0,-0.832606604,2437490316,3.64E+10,0,0,343294000,2560859000,0,-0.657193489
20100414,1.926561065,91220766244,6.11E+11,0,1.60858358,83375871505,5.78E+11,0,1.909239579,65643425470,4.98E+11,0,1.369933976,56250670320,6.46E+11,0,0.796442936,17062385011,1.45E+11,0,0.803463736,3543790000,48393900000,0,0.749314096,2455849252,3.64E+10,0,0,347210850,2560859000,0,0.865489436
20100415,0.101577403,91313224590,6.11E+11,0,0.141764219,83494215623,5.78E+11,0,0.23128215,65795436490,4.98E+11,0,1.844691677,57297840604,6.46E+11,0,2.643505657,17519437770,1.45E+11,0,-0.300876229,3533158630,48393900000,0,0.74422764,2474186840,3.64E+10,0,0.643011134,349450920,2560859000,0,0.145385344
20100416,0.923433861,92160372242,6.11E+11,0,-0.212721764,83316802694,5.78E+11,0,-1.083996534,65086051730,4.98E+11,0,-0.281552565,57136851695,6.46E+11,0,-0.30951213,17479916208,1.45E+11,0,0.300876229,3543790000,48393900000,0,2.441026918,2535326366,3.64E+10,0,0.729842434,352011000,2560859000,0,-0.345873713
20100419,-1.227738194,91035849554,6.11E+11,0,-1.50153769,82075209862,5.78E+11,0,-2.403122906,63540606360,4.98E+11,0,-1.027508792,56552710118,6.46E+11,0,-2.631820684,17025890621,1.45E+11,0,-1.106770818,3504808310,48393900000,0,-0.321952727,2527171583,3.64E+10,0,-1.372853568,347210850,2560859000,0,-1.405861531
20100420,0.287381929,91297737430,6.11E+11,0,0.287705065,82311561986,5.78E+11,0,0.199183234,63667282210,4.98E+11,0,2.635878588,58063121217,6.46E+11,0,-0.358876011,16964908280,1.45E+11,0,0.504110363,3522527260,48393900000,0,2.075099678,2580156326,3.64E+10,0,1.372853568,352011000,2560859000,0,0.217258778
20100421,0.437589262,91698827479,6.11E+11,0,1.28479017,83376039561,5.78E+11,0,1.068697559,64351331800,4.98E+11,0,-1.291695304,57317990731,6.46E+11,0,1.545658956,17229199544,1.45E+11,0,1.398401306,3572140320,48393900000,0,2.110142299,2635190439,3.64E+10,0,0,352011000,2560859000,0,0.577145341
20100422,-0.894101613,90882494005,6.11E+11,0,-1.825065561,81868029663,5.78E+11,0,-0.592270289,63971304250,4.98E+11,0,-0.422477954,57076401314,6.46E+11,0,-0.789366393,17093660262,1.45E+11,0,-0.69609227,3547333790,48393900000,0,-0.154517848,2631113048,3.64E+10,0,0.453461279,353611050,2560859000,0,-0.950982501
20100423,-1.365314333,89650172726,6.11E+11,0,-1.41840063,80715143296,5.78E+11,0,-0.198235589,63844628400,4.98E+11,0,-0.318083709,56895050171,6.46E+11,0,-0.89603233,16941204410,1.45E+11,0,0.69609227,3572140320,48393900000,0,-1.247130285,2598515262,3.64E+10,0,0,353611050,2560859000,0,-0.526450005
20100426,0,89650172726,6.11E+11,0,0,80715143296,5.78E+11,0,0,63844628400,4.98E+11,0,0,56895050171,6.46E+11,0,0,16941204410,1.45E+11,0,0,3572140320,48393900000,0,0,2598515262,3.64E+10,0,0,353611050,2560859000,0,0
20100427,-0.085837076,89573046172,6.11E+11,0,-0.440593757,80360317437,5.78E+11,0,-0.119130255,63768622890,4.98E+11,0,0.705439736,57297840604,6.46E+11,0,0.099613523,16958120980,1.45E+11,0,-0.996668379,3536702420,48393900000,0,-0.235607424,2592388501,3.64E+10,0,0.451414286,355211100,2560859000,0,-0.030704441
20100428,-0.725239483,88926143321,6.11E+11,0,-0.147187514,80242141376,5.78E+11,0,-1.279540946,62957897450,4.98E+11,0,-0.105505831,57237390223,6.46E+11,0,-1.570560187,16693864169,1.45E+11,0,-1.616706803,3480001780,48393900000,0,-0.31485396,2531248975,3.64E+10,55503760,-0.723244226,352651020,2560859000,0,-1.174866446
20100429,-0.277256288,88679741015,6.11E+11,0,-0.517144283,79829446337,5.78E+11,0,-2.650448535,61311111400,4.98E+11,0,-1.45313704,56411659229,6.46E+11,0,-1.885220646,16382130710,1.45E+11,0,-0.920675314,3448107670,48393900000,0,-0.161298629,2527171583,3.64E+10,0,-0.181631338,352011000,2560859000,0,-0.774541678
20100430,1.619331686,90127644952,6.11E+11,0,0.737899029,80420932126,5.78E+11,0,0,61311135600,4.98E+11,0,-0.035686273,56391509102,6.46E+11,0,3.933931973,17039465221,1.45E+11,0,1.530680175,3501264520,48393900000,0,1.995941481,2578128304,3.64E+10,0,1.355246696,356811150,2560859000,0,0.454242164
20100503,0.715605755,90774547802,6.11E+11,0,1.314930705,81485130261,5.78E+11,0,2.206811992,62679235320,4.98E+11,0,-0.357833739,56190219939,6.46E+11,0,-1.442146708,16795501404,1.45E+11,0,-1.01693958,3465826620,48393900000,0,-1.032953536,2551635933,3.64E+10,0,0.447370849,358411200,2560859000,0,-0.45376906
20100504,-1.057947187,89819603351,6.11E+11,0,-0.838112768,80805234166,5.78E+11,0,-0.323872877,62476553880,4.98E+11,0,-0.683323803,55807579633,6.46E+11,0,-1.360501154,16568488610,1.45E+11,0,-0.307654853,3455195250,48393900000,0,-1.610327254,2510862017,3.64E+10,0,0.178389446,359051220,2560859000,0,-1.016525818
20100505,-2.447788488,87647670008,6.11E+11,0,-4.260803405,77439805003,5.78E+11,0,-2.255616987,61083118980,4.98E+11,0,-3.413799208,53934466248,6.46E+11,0,-1.961637106,16246591428,1.45E+11,0,-1.863296831,3391828110,48393900000,0,-2.965305283,2437490316,3.64E+10,0,-0.806257747,356171130,2560859000,0,-1.334543526
20100506,-3.08737,84982777180,6.11E+11,0,-4.250968171,74216929703,5.78E+11,0,-4.843714584,56877479100,4.98E+11,1317429360,-3.495817269,52081715097,6.46E+11,0,-2.449002131,15853582635,1.45E+11,0,-0.839719822,3363474270,48393900000,0,-1.686360862,2396737747,3.64E+10,0,-3.009441137,345610800,2560859000,0,-2.056702456
20100507,-4.012988666,81640161854,6.11E+11,0,-3.775453783,71466798351,5.78E+11,0,-2.480387909,55488489900,4.98E+11,0,-5.076478012,49503771481,6.46E+11,0,-2.729990871,15426637342,1.45E+11,0,-2.994380421,3264235830,48393900000,0,-1.542778396,2360062570,3.64E+10,0,-4.739631245,329610300,2560859000,0,-2.044178061
20100510,5.058475879,85876237210,6.11E+11,0,3.41636908,73950787959,5.78E+11,0,3.939636127,57718187160,4.98E+11,0,3.831350153,51437123140,6.46E+11,0,4.487810273,15795976718,1.45E+11,344533000,1.721429634,3320943510,48393900000,0,3.812734694,2451771860,3.64E+10,0,0.966068004,332810400,2560859000,0,2.653855272
20100511,-1.627405056,84489817694,6.11E+11,0,-0.762648079,73388734702,5.78E+11,0,-1.14793232,57059419440,4.98E+11,0,-1.102370055,50873343797,6.46E+11,0,-1.512096747,15558800200,1.45E+11,0,-0.106459247,3317399280,48393900000,0,-2.100378506,2400815139,3.64E+10,0,0.956824358,336010500,2560859000,0,-1.132472328
20100512,-1.007700067,83642664572,6.11E+11,0,0.16093458,73507218386,5.78E+11,0,0.97214521,57616838280,4.98E+11,0,0.827859502,51296284357,6.46E+11,0,-1.183014377,15375818724,1.45E+11,0,0.106459247,3320943510,48393900000,0,-0.25472083,2394709725,3.64E+10,0,3.738292388,348810900,2560859000,0,0.547482322
20100513,1.171756629,84628428671,6.11E+11,0,1.675475066,74749493000,5.78E+11,0,2.38989863,59010385380,4.98E+11,0,1.867068828,52262854133,6.46E+11,0,4.334023846,16056857105,1.45E+11,0,0.532013989,3338664660,48393900000,0,3.758111701,2486419015,3.64E+10,0,-1.10688772,344970780,2560859000,0,1.730563049
20100514,-2.264390076,82733872156,6.11E+11,0,-1.554794605,73596500900,5.78E+11,0,-2.082498027,57794198820,4.98E+11,0,-2.260443565,51094783087,6.46E+11,0,-0.720804652,15941679723,1.45E+11,0,-0.211900401,3331576200,48393900000,0,-0.657986317,2470109448,3.64E+10,0,0,344970780,2560859000,0,-0.89700979
20100517,-3.158474186,80161438270,6.11E+11,0,-3.933287264,68835980200,5.78E+11,1935050000,-2.936181857,56121942300,4.98E+11,0,-2.070978197,50047612803,6.46E+11,0,-2.321553889,15575751224,1.45E+11,0,-2.151296865,3260691600,48393900000,0,-3.27062925,2390632334,3.64E+10,0,-4.55429703,329610300,2560859000,0,-2.977100691
20100518,1.146140771,81085563074,6.11E+11,0,0.42857775,69136960559,5.78E+11,0,-1.914351668,55057779060,4.98E+11,0,-0.564933924,49765511025,6.46E+11,0,0.281777106,15619782541,1.45E+11,0,0.217945196,3267780060,48393900000,0,-0.256302132,2384505572,3.64E+10,0,0,329610300,2560859000,0,0.079286845
20100519,-2.422638105,79144699651,6.11E+11,0,-2.951546822,67126138742,5.78E+11,0,-2.233682722,53841592500,4.98E+11,0,-3.75229214,47932910001,6.46E+11,0,-1.77197931,15345327554,1.45E+11,0,-4.096678314,3136643550,48393900000,0,-4.546099416,2278536086,3.64E+10,0,-0.976569214,326410200,2560859000,0,-1.888662342
20100520,-2.582472167,77126864545,6.11E+11,0,-4.045622263,64464791951,5.78E+11,0,-2.961096431,52270684860,4.98E+11,0,-2.337984549,46825077229,6.46E+11,0,-1.759744181,15077659866,1.45E+11,0,-2.864521293,3048037800,48393900000,0,-3.550556623,2199037624,3.64E+10,0,-1.98002574,320010000,2560859000,0,-1.623357676
20100521,1.722330641,78466977153,6.11E+11,0,2.178134551,65884037968,5.78E+11,0,1.777669956,53208162000,4.98E+11,0,2.211852099,47872685320,6.46E+11,0,-1.722939144,14820155902,1.45E+11,0,-1.169185725,3012595500,48393900000,0,-0.092800959,2197009602,3.64E+10,0,-5.128693312,304009500,2560859000,0,-0.255476102
20100524,2.500944084,80453992611,6.11E+11,0,3.873677143,68486435585,5.78E+11,0,4.196393101,55488511800,4.98E+11,0,3.269521022,49463704428,6.46E+11,0,1.812132712,15091234466,1.45E+11,0,2.09540319,3076391640,48393900000,0,0.278144916,2203115015,3.64E+10,0,1.046997461,307209600,2560859000,0,2.06757142
20100525,-3.745357876,77496545441,6.11E+11,0,-3.963524292,65825088795,5.78E+11,0,-2.590313426,54069627480,4.98E+11,0,-3.311574245,47852535098,6.46E+11,0,-4.805682469,14383081338,1.45E+11,0,-3.517664787,2970064740,48393900000,0,-2.05628719,2158285055,3.64E+10,0,1.139175757,310729710,2560859000,0,-3.003351549
20100526,0.930142948,78220419974,6.11E+11,0,-1.265884365,64996823130,5.78E+11,0,2.453227299,55412500140,4.98E+11,0,-0.463994277,47630882656,6.46E+11,0,0.423164403,14444063679,1.45E+11,0,-2.049734825,2909812830,48393900000,0,0.470891748,2168467860,3.64E+10,0,0.922496025,313609800,2560859000,0,0.99582383
20100527,-0.098815511,78143448292,6.11E+11,0,3.311198365,67185087915,5.78E+11,0,1.000894225,55969918980,4.98E+11,0,2.092114698,48637969541,6.46E+11,0,1.513452933,14665693745,1.45E+11,0,2.287396349,2977153200,48393900000,0,2.414156704,2221473951,3.64E+10,0,0,313609800,2560859000,0,1.657190826
20100528,2.703388783,80284561987,6.11E+11,0,2.949112684,69195909733,5.78E+11,0,1.92789571,57059419440,4.98E+11,0,2.575298958,49906797204,6.46E+11,0,1.876672664,14943551767,1.45E+11,0,0.948172985,3005507040,48393900000,0,2.625933629,2304109440,3.64E+10,0,2.02002407,320010000,2560859000,0,1.772687734
20100531,-1.449685519,79129367263,6.11E+11,0,-1.941806163,67865385199,5.78E+11,0,-0.936870396,56527337820,4.98E+11,0,-0.607254056,49604755982,6.46E+11,0,-1.761397869,14682646392,1.45E+11,0,0.117500542,3009051270,48393900000,0,-1.168515226,2277343552,3.64E+10,0,-1.0049115,316809900,2560859000,0,-0.625709801
20100601,-0.742208549,78543948835,6.11E+11,0,-0.875292125,67273809399,5.78E+11,0,-0.044868139,56502000600,4.98E+11,0,-1.184384683,49020611651,6.46E+11,0,-1.558669594,14455611855,1.45E+11,0,0.821766501,3033860880,48393900000,0,-0.817248608,2258816640,3.64E+10,0,3.473877967,328010250,2560859000,0,-0.374477163
20100602,-1.302954235,77527365089,6.11E+11,0,-1.505821319,66268398490,5.78E+11,0,-0.946157174,55969918980,4.98E+11,0,-0.659511302,48698420207,6.46E+11,0,0.398131962,14513223290,1.45E+11,0,-1.174683132,2998604700,48393900000,0,-0.09127771,2256746112,3.64E+10,0,-0.488940727,326410200,2560859000,0,-0.729630937
20100603,3.167978043,80022672420,6.11E+11,0,2.945966032,68249860340,5.78E+11,0,2.944041087,57642175500,4.98E+11,0,3.694322189,50531029871,6.46E+11,0,2.626501626,14899516232,1.45E+11,0,5.182189354,3158104950,48393900000,0,2.522740827,2314418944,3.64E+10,0,0.488940727,328010250,2560859000,0,2.366816343
20100604,-0.928164075,79283310628,6.11E+11,0,-1.396178614,67303694740,5.78E+11,0,-0.484677453,57363466080,4.98E+11,0,0.039824459,49060912095,6.46E+11,1569596240,0.635303819,14994409709,1.45E+11,0,-1.015176251,3126204900,48393900000,0,-1.253415348,2285582528,3.64E+10,0,0,328010250,2560859000,0,-0.668787457
20100607,-2.738002716,77142196933,6.11E+11,0,-2.581362161,65588509080,5.78E+11,0,-2.776749234,55792558440,4.98E+11,0,-3.084804508,47570644098,6.46E+11,0,-4.342206031,14357341631,1.45E+11,0,-3.227099235,3026960300,48393900000,0,-3.483205652,2207333824,3.64E+10,0,-0.488940727,326410200,2560859000,0,-2.814235988
20100608,1.329186191,78174267939,6.11E+11,0,1.831680792,66800839579,5.78E+11,0,1.308410913,56527337820,4.98E+11,0,2.011791017,48537218431,6.46E+11,0,0.93990831,14492893896,1.45E+11,0,2.543532361,3104938200,48393900000,0,4.022234473,2297940992,3.64E+10,0,-1.98002574,320010000,2560859000,0,1.270894131
20100609,-0.039537923,78143448292,6.11E+11,0,-0.755473038,66298282142,5.78E+11,0,-0.224392585,56400651720,4.98E+11,0,0.248642381,48658119763,6.46E+11,0,-1.341477561,14299730196,1.45E+11,0,-1.726555884,3051771450,48393900000,0,-2.173770797,2248528704,3.64E+10,0,1.488682632,324810150,2560859000,0,0.102724455
20100610,1.292748689,79160698042,6.11E+11,0,0.976536546,66948808208,5.78E+11,0,1.60433247,57312791640,4.98E+11,0,0.906435677,49108203598,6.46E+11,0,1.947978124,14580999422,1.45E+11,0,1.726555884,3104938200,48393900000,0,2.173770797,2297940992,3.64E+10,0,0.491343108,326410200,2560859000,0,1.13340441
20100611,2.136815499,80870502586,6.11E+11,0,3.429807089,69284747574,5.78E+11,0,1.839718867,58376954880,4.98E+11,0,1.344542245,49772831325,6.46E+11,0,3.851669042,15153668114,1.45E+11,0,1.698743125,3158104950,48393900000,0,1.51208176,2332945856,3.64E+10,0,0.488940727,328010250,2560859000,0,1.569051157
20100614,0,80870502586,6.11E+11,0,0,69284747574,5.78E+11,0,0,58376954880,4.98E+11,0,0,49772831325,6.46E+11,0,0,15153668114,1.45E+11,0,0,3158104950,48393900000,0,0,2332945856,3.64E+10,0,0,328010250,2560859000,0,0
20100615,-0.573165342,80408359763,6.11E+11,0,-0.556391631,68900386406,5.78E+11,0,-0.130298835,58300943220,4.98E+11,0,0.725851061,50135586963,6.46E+11,0,0.735554537,15265479781,1.45E+11,0,-0.562547303,3140382700,48393900000,0,-0.265362677,2326755840,3.64E+10,0,0.971829094,331210350,2560859000,0,-0.006654172
20100616,1.4832041,81609869152,6.11E+11,0,0.939827637,69550912472,5.78E+11,0,0.736093303,58731675960,4.98E+11,0,0.879894453,50578530689,6.46E+11,0,1.103664445,15434902883,1.45E+11,0,1.56752121,3190005000,48393900000,0,1.841411085,2369999680,3.64E+10,0,-0.484200607,329610300,2560859000,0,1.189500877
20100617,-0.910038758,80870502586,6.11E+11,0,-1.111601928,68782190137,5.78E+11,0,-0.997153017,58148919900,4.98E+11,0,-1.242161411,49954209144,6.46E+11,0,-2.466978085,15058774638,1.45E+11,0,-1.342721188,3147471600,48393900000,0,-0.610043889,2355592256,3.64E+10,0,2.776275888,338890590,2560859000,0,-0.695797216
20100618,0.171393872,81009114458,6.11E+11,0,1.281601686,69669406465,5.78E+11,0,0.824497894,58630327080,4.98E+11,0,1.282085201,50598683780,6.46E+11,0,0.426287786,15123174023,1.45E+11,0,-0.564455884,3129749350,48393900000,0,0,2355592256,3.64E+10,0,0,338890590,2560859000,0,0.551676148
20100621,1.303395533,82072011974,6.11E+11,0,1.181368033,70497375797,5.78E+11,0,1.926004794,59770501980,4.98E+11,0,1.069094256,51142605100,6.46E+11,0,0.647830942,15221444246,1.45E+11,0,1.125743539,3165193850,48393900000,0,1.475343195,2390608204,3.64E+10,0,-1.426378828,334090440,2560859000,0,1.324734208
20100622,-1.398393622,80932142278,6.11E+11,0,-2.205356809,68959633403,5.78E+11,0,-1.580944296,58833024840,4.98E+11,0,-1.228522349,50518071416,6.46E+11,0,-1.955362438,14926633577,1.45E+11,0,-1.125743539,3129749350,48393900000,0,-0.865299306,2370010669,3.64E+10,0,-1.059095446,330570330,2560859000,0,-1.183237283
20100623,-2.564318522,78883319424,6.11E+11,0,-3.313267544,66712117946,5.78E+11,0,-1.475080934,57971559360,4.98E+11,0,-1.648243052,49692431099,6.46E+11,0,-3.18287381,14458988601,1.45E+11,0,-2.290234554,3058860350,48393900000,0,-3.537032049,2287663663,3.64E+10,0,1.632090749,336010500,2560859000,0,-1.597698793
